pubchem,rt
701642,858.7
701765,1127.6
701829,1081.6
701865,786.0
703070,721.2
703281,830.4
703353,736.1
703440,683.3
703860,695.6
703899,641.7
704244,928.8
704280,682.9
704473,733.9
704599,1038.6
704717,1066.4
704876,778.2
705183,711.2
705218,739.2
705238,685.1
705247,769.1
705286,980.3
705549,850.4
705982,667.8
706048,589.7
706156,918.9
706343,704.7
706990,1087.0
707159,742.3
707168,844.0
707175,552.1
707492,912.9
707541,544.6
707608,576.0
708561,1031.2
709506,647.3
709564,747.7
709842,659.7
709884,789.0
710091,742.5
710402,565.9
710700,588.2
710755,822.7
710944,818.5
711088,991.4
711251,775.4
711354,876.6
711477,890.1
711499,830.5
711611,870.8
711953,1090.8
711955,1113.8
711956,1113.5
711958,1183.1
712238,642.4
712415,821.7
712664,1322.2
712668,854.6
712924,548.6
713325,588.1
714205,656.3
714972,868.9
715198,724.2
715234,1013.8
715621,601.4
715624,726.5
716331,589.8
716485,1194.7
716709,1085.5
717082,1184.0
717102,750.5
717861,1151.6
718005,635.9
718121,735.0
718407,709.2
718464,822.2
718591,767.0
718719,876.5
719029,704.8
719034,692.8
719254,768.2
719483,807.9
719487,670.5
719881,1099.6
719958,741.8
720003,661.3
720117,1097.3
720484,629.7
721218,829.5
721258,893.0
721431,912.8
722820,703.7
723163,884.4
723219,769.0
723898,723.3
725300,678.8
725471,561.6
725617,759.1
725628,888.1
725629,762.9
725829,1290.4
726005,887.7
726754,837.0
727072,576.2
727089,568.4
727370,553.1
727494,1135.9
727567,914.2
727585,788.0
727650,671.3
728002,645.5
728551,726.9
729373,1053.4
729543,1075.4
729797,79.7
729859,1225.2
730089,1082.4
730272,638.7
730507,797.6
730577,627.4
730932,589.7
731024,847.5
731359,741.8
731456,733.9
731507,875.1
731609,1150.4
731741,714.8
731886,83.5
731975,956.9
731984,825.6
731985,830.8
731989,942.0
731990,806.2
733261,839.0
734128,1175.9
734576,915.6
735513,591.7
735620,578.5
736681,748.9
738338,754.2
738633,752.0
738774,810.4
739075,622.6
739183,716.9
739856,779.0
740258,1091.0
740477,665.6
740873,860.2
740879,619.5
740984,1178.2
741170,745.9
741352,609.5
741816,1040.7
742136,485.8
742946,576.1
744107,926.7
744769,618.1
745084,80.2
745439,549.2
745539,587.1
745758,1121.2
746291,742.6
746591,789.8
746598,830.4
746607,593.7
746637,912.4
746652,1166.1
746752,547.1
747279,1047.1
747391,899.1
747684,810.6
747964,795.2
747991,615.9
748047,805.6
748318,597.8
748332,1131.8
748349,599.4
748359,646.2
748470,1193.6
748627,796.6
748631,772.5
748686,1091.2
748765,623.3
749096,572.5
749300,781.4
749753,1338.6
750265,562.5
750531,860.0
750927,598.1
750929,650.1
750957,963.8
751341,83.9
751470,673.7
751471,653.8
752193,709.0
752196,692.4
752201,551.1
752292,889.3
752294,900.6
752303,626.6
753003,751.6
753191,749.0
753478,620.0
753828,1160.1
753833,787.5
754733,999.6
754739,1024.8
754740,979.5
755380,1015.3
755504,573.1
755673,567.3
755955,579.0
755995,965.7
756154,1077.5
756550,619.7
756695,100.7
756759,816.5
756926,994.3
757562,555.1
757599,697.3
757614,704.8
757616,726.4
757618,789.2
757619,764.2
757645,612.6
757656,671.2
758744,700.2
759051,81.9
759109,851.4
759120,1106.7
759123,888.8
759675,866.3
761236,824.9
761520,662.5
761523,1095.6
762416,832.9
762960,83.6
763091,565.6
763565,755.4
763757,1082.2
763911,753.3
764659,947.0
764939,750.9
765611,744.7
765946,82.7
766576,839.6
767548,906.5
767693,825.1
767783,771.6
768039,875.5
768060,947.1
769146,569.0
770921,941.6
772617,710.3
772802,935.4
774080,589.2
774203,1146.7
774545,1033.5
774758,705.6
775357,839.6
775361,920.1
776054,708.1
776093,851.8
776222,110.9
776480,673.0
777134,657.8
778230,603.6
779690,811.7
779931,895.6
781374,835.7
781426,879.6
781430,823.4
781432,821.5
781498,898.0
781752,645.8
783430,757.1
784669,945.1
786977,728.6
788275,852.2
790252,1046.7
790259,733.8
790687,851.0
792246,677.2
792541,604.9
792547,574.9
792698,921.3
793321,81.4
794287,847.0
795863,802.3
796579,593.4
799610,81.0
799802,623.3
800563,732.7
800724,82.3
800878,878.9
801061,713.2
801063,998.7
801504,649.1
802156,626.2
802764,1263.0
803612,1064.5
804870,1036.8
804915,617.2
804969,1051.8
805640,887.6
805722,1222.4
806968,751.4
807032,708.7
807850,975.2
808651,724.2
808909,797.5
809435,764.8
809437,786.0
809439,819.7
809460,742.8
809990,994.5
811889,986.7
815011,617.9
815981,942.2
818128,710.3
818567,785.8
818662,892.9
819353,810.7
821545,822.4
821958,930.8
822794,660.9
823567,952.7
824161,792.3
824226,567.8
825286,713.0
826946,749.2
827602,1019.8
828523,667.5
828557,969.3
828604,904.5
828613,1166.5
828909,754.2
829957,656.2
829959,607.4
830973,698.2
832055,1148.7
832080,923.6
832765,90.3
833513,804.5
833808,625.0
836002,1010.0
838674,659.1
839372,713.5
841217,987.8
841339,1137.0
841476,1095.9
841531,1214.6
841639,596.4
841966,859.8
843176,621.5
843178,674.0
844056,1121.3
844121,715.2
844163,663.5
844193,586.8
844996,916.9
845069,896.0
845362,799.2
845965,772.5
847128,646.2
847553,848.3
848650,609.7
850055,765.8
850237,1064.8
852201,1071.8
852228,969.2
852236,591.0
852258,620.8
852262,1043.1
852349,989.2
853183,783.9
853191,581.0
853357,578.1
854265,630.7
855961,649.5
856040,643.7
856059,587.8
857300,613.7
859268,1085.7
859805,781.9
859829,901.0
859930,957.7
860215,874.6
860263,914.1
861589,1176.1
861590,1309.0
861638,985.7
861898,798.1
862193,637.1
863015,674.7
863775,772.6
864366,515.4
864760,733.9
865362,887.1
866519,877.4
866699,669.8
866851,720.5
866858,691.2
866859,756.6
867786,738.8
868245,1236.3
868249,1206.3
868680,1087.9
869190,730.9
869579,726.4
869626,600.3
872445,967.7
872660,622.1
873824,1138.6
874541,1145.8
877994,847.6
879520,830.7
880412,848.4
880691,656.5
882230,838.1
882315,750.1
882371,1118.0
882485,1032.2
886581,840.3
886582,1019.8
886974,842.8
888624,587.9
888705,619.9
889003,1202.9
889916,879.3
889919,839.0
890109,642.8
890421,1149.7
890566,896.1
890643,649.9
890650,708.2
890739,1148.1
890958,770.9
891879,829.0
892478,1085.5
892584,626.9
893328,85.3
893761,92.5
893826,620.9
896255,807.9
896408,989.2
897502,1170.9
897580,828.2
897766,1133.3
897898,903.6
897959,1134.5
898010,702.6
898270,778.3
898482,818.5
899170,853.8
899323,701.8
900749,737.9
902008,854.7
902072,932.1
902767,964.7
903290,605.0
906212,578.9
906418,907.1
906447,717.0
907504,589.3
909822,849.9
910090,1004.1
911055,682.8
912187,807.2
912656,813.2
913058,99.9
914268,819.3
914453,695.8
914504,647.3
915939,675.9
916291,596.7
917000,1250.0
917029,666.0
917388,633.4
921932,741.9
924793,578.4
927704,843.6
929262,1218.4
930663,813.6
930675,757.4
932104,1027.1
932339,656.6
935997,637.2
937406,657.7
937797,584.1
938396,699.1
938655,620.3
938783,829.1
939068,857.4
940498,609.5
940929,627.2
941392,906.9
941454,579.6
941651,751.8
941841,610.6
942434,778.0
942818,840.6
943044,674.8
943275,754.0
943422,580.5
944352,616.2
944385,780.1
944558,793.5
944696,572.8
944953,568.5
945088,733.0
945302,687.0
945544,882.4
945608,619.9
946239,621.7
946347,679.3
946458,825.0
946543,766.7
946607,812.9
946900,856.5
947561,597.9
947718,837.2
949922,721.2
950344,857.9
950368,732.9
951667,964.1
951840,973.5
952359,623.2
955210,611.0
955343,90.0
956764,946.4
958998,1001.4
959030,1040.9
959088,967.4
959097,853.8
960843,807.6
961631,604.7
962375,581.9
962443,718.1
962508,706.6
962691,599.9
963475,1057.2
965390,633.7
965768,545.5
966731,897.5
969472,660.3
969530,851.6
969594,722.3
969821,762.1
972338,559.6
972832,676.6
972840,744.1
972900,646.2
972982,619.7
973062,869.8
973100,749.3
973153,820.6
973198,625.8
973780,889.3
974003,962.8
974106,1042.9
974392,732.4
974449,716.4
974957,974.0
975034,734.0
975075,960.6
975096,861.2
975164,764.7
975666,588.4
976409,776.0
976906,915.3
976941,685.8
977023,988.2
977040,553.4
977381,905.5
977525,571.9
977731,827.1
977758,995.8
978585,1216.6
979142,735.4
979256,684.1
979319,1186.0
979328,714.8
979387,709.1
980164,618.5
980197,1040.5
980359,590.2
982542,968.8
982703,691.2
982850,936.4
982880,767.5
982950,695.6
982957,905.4
983376,791.6
983403,718.7
983467,617.0
983472,658.8
983478,625.2
983983,887.2
984033,874.6
984115,752.8
984167,850.6
984199,573.2
984209,966.5
984406,922.1
984444,635.0
984547,630.3
984619,863.3
986164,1119.5
987276,930.8
987650,867.5
991132,1003.4
991298,770.9
991674,675.1
992616,894.4
992929,946.4
993417,729.7
995081,817.5
996892,694.0
997571,1148.9
997595,1131.0
998035,1117.8
998057,1092.1
1001562,918.3
1001993,1104.8
1005092,609.3
1008229,849.5
1008285,1085.0
1011396,1090.9
1011855,959.7
1012209,1336.5
1013324,886.3
1013376,985.6
1014254,878.3
1015093,836.3
1017791,1244.5
1019580,1152.9
1028514,686.0
1029232,893.8
1034419,895.5
1035306,1175.6
1036264,909.6
1036514,1311.5
1038196,1091.8
1039161,1312.8
1039864,940.7
1040851,1077.1
1040852,1277.5
1040939,652.2
1047349,902.5
1047352,938.8
1048267,863.3
1048730,1193.4
1049205,1379.2
1049206,1288.7
1049537,828.8
1050316,791.5
1067745,691.3
1068526,786.8
1068794,996.6
1069101,697.8
1069686,722.3
1071261,617.6
1071270,644.4
1071978,1061.6
1073188,872.3
1073737,962.2
1074035,1039.0
1075004,663.3
1075887,917.8
1075918,923.7
1077218,942.4
1078333,831.8
1078337,614.5
1078338,569.0
1078543,943.5
1078693,1123.9
1078744,1082.1
1078922,851.9
1079141,931.9
1080186,867.4
1081005,703.7
1082721,909.1
1082786,934.4
1082787,837.9
1083369,1183.5
1083471,680.7
1084413,874.3
1084449,645.2
1084805,591.1
1084979,848.2
1085617,643.3
1085886,630.3
1087054,660.9
1088068,752.6
1088072,701.9
1088438,824.9
1088704,640.3
1088857,725.8
1090014,688.2
1090106,87.2
1090107,1129.8
1091386,1015.4
1091475,921.8
1091562,594.5
1091567,588.1
1091701,657.4
1091828,588.7
1092430,896.2
1092438,938.7
1092443,727.5
1093438,635.6
1093881,674.5
1093904,891.2
1093905,959.1
1093908,598.5
1093923,813.4
1093925,811.3
1093930,952.2
1093933,846.1
1093951,786.5
1094087,706.7
1094923,714.9
1094962,82.6
1094965,631.0
1094975,756.7
1095867,942.0
1096064,603.1
1096300,885.8
1099228,819.6
1099760,692.0
1100554,809.5
1101527,761.5
1101548,958.2
1104440,963.4
1104450,1339.1
1104954,1113.8
1107054,713.9
1107216,1094.8
1107300,1129.2
1107303,1085.4
1110971,1111.0
1111960,1219.0
1112960,829.5
1112995,1263.6
1112997,1252.3
1113499,1013.1
1113754,1234.6
1113872,855.4
1114053,1023.7
1114737,936.0
1115131,1072.7
1116408,750.0
1116802,1259.9
1116806,896.9
1117869,701.9
1118418,748.9
1119557,797.1
1120240,985.7
1120505,1033.8
1121185,633.4
1122053,1403.6
1122622,1097.1
1131946,698.3
1139360,1232.1
1139364,1263.7
1139374,1220.1
1143575,1025.5
1146967,1093.1
1147010,1189.8
1147013,1178.4
1147588,623.1
1149230,825.7
1150273,606.9
1150683,837.9
1150897,816.3
1153681,1310.3
1153684,1037.3
1153685,883.9
1160711,1105.9
1160713,1003.3
1167069,983.6
1169224,728.6
1172224,591.0
1172225,636.3
1172226,627.3
1172227,599.8
1172239,679.0
1175847,1232.2
1175885,1275.3
1175886,1279.2
1177151,782.0
1177159,915.9
1177208,912.6
1178215,946.9
1178269,695.1
1178277,666.7
1178278,743.3
1178279,648.5
1178280,699.9
1178285,687.8
1178286,666.7
1178288,700.8
1178289,673.5
1178291,672.7
1178332,721.7
1178715,630.4
1180038,808.5
1180381,1196.2
1181109,1172.3
1181446,991.5
1182746,1237.9
1182758,1319.6
1182760,1041.1
1182767,998.3
1183119,1053.9
1183120,1130.6
1183682,1261.3
1184549,653.1
1184559,755.1
1185720,1115.6
1185731,1145.6
1185735,992.1
1185736,1273.8
1185743,1348.6
1185869,573.3
1185912,1299.1
1186024,1144.6
1186126,832.5
1186251,995.0
1186383,1043.6
1186580,1121.1
1186944,1125.5
1186945,742.4
1187395,1168.6
1188512,739.3
1188914,1427.8
1188915,1316.2
1189232,874.7
1190114,688.7
1190478,568.7
1190495,660.1
1190688,732.2
1191535,915.6
1192041,965.7
1192534,870.2
1192535,895.8
1192536,840.7
1192539,1091.7
1192540,989.2
1192541,998.4
1192542,887.9
1192543,911.0
1192549,691.9
1192550,688.2
1194302,849.2
1194310,829.1
1194487,887.2
1194616,852.3
1202707,1211.9
1202813,801.8
1207314,1304.4
1208755,1042.3
1209990,1129.7
1209992,1087.7
1209995,1211.4
1211244,1054.7
1211246,908.9
1213344,1046.3
1214418,956.3
1214721,658.0
1218180,1154.6
1219698,970.5
1222025,1314.3
1222832,691.1
1224000,1096.9
1224547,1101.3
1232684,1250.1
1238057,594.8
1241327,757.5
1241693,1154.1
1242106,1157.4
1242828,567.0
1243274,560.9
1244163,616.5
1244495,1076.8
1244686,652.5
1244728,765.2
1245217,661.1
1245636,962.0
1246005,677.5
1246051,893.3
1246088,858.4
1247128,1041.9
1247851,1052.5
1248168,1267.9
1248271,883.1
1249322,827.4
1249670,84.0
1250351,935.2
1250926,1207.8
1251038,791.6
1251040,798.2
1251186,566.0
1252265,699.9
1253715,678.9
1255986,971.5
1257099,655.5
1257315,614.2
1257357,678.8
1259207,568.1
1259843,1055.9
1261214,856.6
1261304,1175.0
1261599,898.1
1261933,1094.2
1262298,864.8
1263070,982.2
1263321,838.9
1263549,1113.4
1265512,852.1
1267229,753.3
1267230,823.9
1269507,1045.7
1269607,1273.6
1269694,1277.9
1270330,1220.9
1271002,1069.5
1272454,788.3
1272800,767.9
1276559,931.8
1276561,874.8
1276606,595.7
1276750,568.9
1277335,568.9
1277343,1146.4
1277387,588.1
1277418,1121.7
1277428,839.8
1277430,776.8
1278816,1277.2
1280283,1106.9
1280284,1140.9
1281342,594.7
1281405,694.9
1281419,838.8
1284186,1184.6
1285232,818.4
1286910,671.8
1287662,900.5
1287925,1032.8
1288415,831.6
1288777,841.3
1289874,756.2
1291542,905.4
1291912,828.4
1292376,834.1
1294066,635.9
1297782,910.4
1297888,1130.8
1301366,878.0
1303356,773.8
1304763,686.1
1307911,735.7
1308385,1005.2
1310770,1011.1
1313047,974.1
1316029,839.9
1318256,797.7
1318656,927.3
1319624,940.7
1320111,991.9
1321258,1098.4
1323129,792.4
1326290,1140.8
1326761,751.2
1327772,1084.6
1328336,912.4
1329847,891.3
1332379,1129.5
1334260,1071.1
1334295,1199.5
1336623,803.6
1337641,1169.5
1339331,866.9
1340758,1088.9
1342503,1017.9
1348812,1137.9
1353393,702.7
1355685,914.1
1356128,1259.1
1356208,739.4
1356285,832.8
1357304,1152.1
1357527,1169.3
1360505,1082.3
1362803,957.5
1362880,920.9
1363013,705.8
1367095,967.3
1368572,1112.4
1369706,1018.4
1371559,1101.3
1372977,936.7
1373133,1021.6
1379037,695.1
1379487,615.8
1382195,1303.1
1382523,637.9
1385371,1144.5
1386531,1028.6
1388034,1166.5
1389738,732.0
1395018,1023.0
1395416,822.1
1396154,1088.1
1396180,1283.6
1398027,649.1
1399253,580.7
1399320,95.8
1400113,812.6
1400235,1098.4
1402963,921.8
1403136,86.2
1403878,649.4
1404170,666.4
1404331,845.6
1404332,916.3
1404333,976.2
1405073,644.3
1417832,1024.3
1418040,979.2
1418855,1034.1
1420787,832.6
1421022,667.3
1421898,984.6
1422781,877.0
1423290,1253.4
1423800,1082.1
1423851,991.0
1426864,985.9
1428026,1261.9
1428028,1082.7
1428062,1166.9
1428065,888.2
1432935,845.1
1440937,683.9
1441068,636.8
1462170,648.8
1462175,566.3
1473700,741.5
1473791,729.8
1477439,90.7
1480932,824.2
1483005,736.2
1483672,725.5
1486608,1187.8
1490204,769.1
1494734,612.5
1494736,668.7
1495318,676.7
1495801,1453.3
1497794,549.5
1498249,1418.1
1500241,716.8
1500242,1208.8
1500244,1388.1
1501878,561.6
1502241,697.5
1503259,709.5
1504325,947.7
1505224,992.6
1507230,639.9
1508669,752.9
1508862,731.8
1508975,795.8
1509135,641.4
1509835,554.7
1511731,692.2
1513952,820.6
1514520,868.1
1522580,789.9
1522886,1082.5
1523008,927.6
1523027,981.3
1523541,691.2
1526390,702.1
1527037,927.6
1528114,783.6
1532516,903.2
1532594,674.0
1534870,634.8
1536752,793.1
1537148,745.4
1538562,728.0
1538656,695.1
1540022,1001.8
1540550,549.3
1540988,1017.8
1542146,674.8
1542281,896.0
1543490,745.1
1543530,729.8
1543594,636.3
1547484,972.0
1548142,1270.6
1548587,766.1
1548638,858.2
1548744,1108.4
1548752,806.8
1548757,728.8
1548758,623.2
1548760,860.9
1548942,946.9
1548955,995.6
1548968,817.5
1549120,1152.2
1549210,1195.0
1549706,684.4
1549740,835.2
1550286,666.8
1551085,713.4
1551178,902.7
1551277,649.0
1552219,1104.4
1553820,951.2
1553829,622.8
1553910,814.6
1554307,617.1
1554653,768.6
1558755,993.0
1560402,670.6
1561336,82.0
1561388,1212.8
1562990,1249.9
1563324,976.2
1563678,888.8
1563942,820.7
1563993,640.9
1564306,1176.0
1564312,1284.4
1564313,1298.6
1564314,1267.1
1564318,1239.6
1564608,828.1
1564621,892.9
1564626,933.0
1564958,1290.0
1565025,1302.0
1565143,876.1
1565147,979.2
1565148,1249.8
1565151,809.8
1565272,1260.7
1566025,905.9
1566027,1069.0
1566032,942.7
1566033,1236.2
1566123,695.7
1566134,785.5
1566135,594.9
1566140,883.1
1566141,975.4
1566142,848.7
1566154,797.7
1566178,866.2
1566769,819.3
1567757,733.9
1568932,1083.7
1569343,604.9
1570183,798.9
1570196,699.0
1570496,999.8
1571654,82.7
1571660,587.4
1580253,647.1
1580638,638.2
1580704,899.6
1580733,870.3
1584945,839.8
1587361,808.5
1587671,1077.5
1589744,696.1
1590578,930.0
1591104,923.9
1591121,935.8
1591122,1125.3
1591125,846.7
1591126,946.6
1597975,727.2
1598673,801.1
1600390,599.7
1600806,714.1
1601742,632.1
1611176,970.9
1615113,879.1
1621874,1052.3
1624042,588.9
1626148,1303.2
1631707,634.9
1631770,658.3
1631774,875.5
1632802,561.6
1632922,791.1
1638483,790.5
1638488,842.8
1638491,594.7
1638504,1125.6
1643449,813.2
1643452,803.9
1643476,622.7
1643524,565.1
1644140,1106.1
1644142,1020.9
1644144,1066.7
1644145,1156.2
1644147,1041.4
1644149,940.8
1644151,788.9
1650639,639.3
1666393,613.3
1711488,573.7
1713290,795.3
1715046,1160.2
1720689,1316.2
1725148,1189.2
1740947,1272.8
1741759,931.8
1744361,1187.4
1746529,963.1
1753977,654.2
1755543,879.1
1755578,836.9
1755592,746.4
1756035,702.8
1758504,1428.6
1763444,744.2
1768438,609.9
1769126,763.7
1771607,660.7
1772216,876.2
1772406,784.9
1772462,670.0
1772683,645.4
1775482,735.2
1776720,805.6
1776763,769.2
1777421,648.8
1780611,821.1
1781518,886.3
1782824,812.7
1783929,787.5
1783969,642.2
1784391,788.1
1788700,649.1
1790376,757.9
1792556,822.4
1792640,970.1
1793048,671.4
1794373,706.2
1794586,795.3
1794653,714.1
1794679,796.2
1795545,79.9
1796538,1421.3
1803325,1055.6
1806579,621.6
1807052,697.3
1807364,767.9
1811808,947.2
1813799,1027.7
1814903,91.0
1817781,580.4
1820391,751.1
1825648,688.4
1828757,832.1
1829154,560.3
1829290,681.7
1830992,954.8
1836227,889.7
1836343,996.4
1837047,687.9
1837200,610.2
1837855,581.8
1838594,841.0
1839640,894.6
1839829,879.0
1843698,622.9
1844864,705.3
1845047,891.5
1845652,982.4
1846310,743.3
1846801,813.8
1847691,880.0
1847764,96.7
1850576,779.2
1854094,940.7
1854821,958.3
1854956,991.9
1857966,808.9
1860841,874.5
1861502,788.9
1861722,552.6
1862178,1226.7
1862895,736.0
1868587,885.1
1868775,957.1
1870264,674.0
1870991,730.4
1871240,669.3
1871580,791.0
1871901,645.0
1881459,744.3
1882148,654.9
1883804,682.0
1885305,938.2
1893221,1023.4
1893668,845.4
1893730,1222.7
1894361,848.6
1896583,937.6
1900287,782.6
1918890,527.3
1924600,1005.4
1925904,757.1
1926906,992.3
1927249,774.3
1929224,997.1
1934156,1142.2
1937560,821.1
1940327,816.8
1942336,749.6
1943288,778.4
1943320,656.7
1944110,625.2
1944322,764.2
1945865,880.3
1946964,872.9
1948026,955.4
1949954,959.4
1953748,981.9
1953982,639.7
1955075,897.1
1956526,743.3
1956552,668.2
1956950,849.3
1960229,814.4
1960542,878.9
1962381,1078.8
1964974,747.6
1969317,887.6
1969711,1136.8
1972465,602.0
1973093,828.3
1974676,962.3
1975825,1082.1
1976741,668.5
1978203,634.8
1982728,875.5
1985882,766.5
1986180,650.1
1989736,715.4
1998437,794.5
1999066,694.1
2000073,601.7
2000228,782.1
2008798,1092.9
2009082,745.7
2012104,766.2
2012703,679.5
2013047,713.2
2017044,1017.3
2020607,926.5
2021227,1016.9
2021530,1247.6
2023950,725.0
2024592,838.1
2026302,860.1
2026649,875.8
2027156,1049.1
2028358,889.0
2029063,592.6
2030643,961.8
2033826,710.6
2034842,1196.4
2037858,903.8
2037993,1061.6
2038892,701.1
2039043,922.1
2041185,974.7
2044185,1164.5
2046425,748.6
2046455,616.5
2046611,730.5
2046769,671.2
2049318,629.0
2050528,514.6
2050536,530.4
2050851,746.0
2052633,83.6
2052696,614.5
2052702,611.1
2053100,651.0
2053107,753.6
2054019,933.5
2054020,902.3
2056709,948.0
2057761,811.3
2057813,813.7
2059071,701.7
2059515,996.4
2059661,1262.1
2059695,852.0
2059710,674.1
2059723,912.3
2059967,1070.1
2062340,754.3
2062480,898.8
2062647,781.8
2062905,700.9
2069436,938.1
2072952,1111.1
2078174,730.9
2084607,708.5
2085218,570.5
2089917,877.1
2090977,901.0
2092996,712.8
2096475,800.9
2104446,676.8
2104475,616.7
2104477,709.7
2104493,651.9
2104593,642.3
2104601,733.4
2105087,860.6
2105108,748.8
2105403,1134.1
2107120,831.7
2108333,621.7
2108681,965.8
2108750,719.1
2111965,720.4
2111966,826.9
2114452,693.6
2126170,654.5
2128033,740.4
2130404,1113.1
2130497,977.9
2131173,671.2
2131650,984.2
2132592,730.5
2132623,1139.1
2132797,673.0
2133273,1015.4
2133628,1005.2
2133750,828.8
2133996,1106.4
2134772,874.5
2135664,592.7
2135994,836.0
2136850,815.0
2137298,736.8
2137691,725.4
2137694,878.8
2137764,1146.4
2138809,892.1
2138815,681.1
2138862,982.7
2138957,773.1
2139486,993.9
2139692,1004.0
2139746,834.4
2139839,758.4
2140172,793.8
2140504,871.0
