"","Pubchem","mmass","model_prediction"
"8744",5770,608.273380888,13.0747249348958
"8746",5472,263.05354785,13.0833154296875
"8749",4195,254.126657074,1.30148091634115
"8757",3762,239.152143543,1.30158518473307
"8758",3476,490.224990908,13.0339265950521
"8764",3226,183.971433418,16.9138151041667
"8767",5391,300.066555377,14.3934733072917
"8768",4121,358.956802649,10.3282340494792
"8769",4649,153.042593095,9.14178548177083
"8771",4197,211.074561925,8.47298909505208
"8772",4842,353.95785306,7.58246907552083
"8773",2479,212.116092388,10.6576399739583
"8774",4463,266.11676109,8.8888623046875
"8786",2955,248.061948328,11.3193505859375
"8788",1775,252.089877638,10.0383024088542
"8793",5333,172.0306482,9.79489908854167
"8794",6234,102.042927446,1.02484079996745
"8796",2578,213.007181961,7.773408203125
"8797",5344,267.067761987,10.6737516276042
"8801",5095,260.1888634,8.49453125
"8808",2179,393.114712179,12.5525577799479
"8810",3114,339.231062565,1.8728965250651
"8811",3676,234.173213336,2.07630594889323
"8812",4674,235.001074735,6.37951375325521
"8819",2708,303.079284271,10.29505859375
"8825",2474,288.220163528,11.1644124348958
"8827",4725,253.117489371,1.92191711425781
"8829",21319,453.056147271,14.1810904947917
"8833",5746,334.127719706,8.81300455729167
"8840",4737,226.131742452,10.9453304036458
"8845",10531,583.279469319,11.1415356445313
"8846",2160,277.183049741,11.9271923828125
"8847",5790,246.065199677,9.54373616536458
"8853",3715,357.076785712,16.9893326822917
"8854",14052,204.183778022,1.40411020914714
"8856",4095,309.209264491,12.3068033854167
"8859",1046,123.043261797,8.24286051432292
"8861",5405,471.313729561,19.1389078776042
"8863",4976,263.167399677,12.9140690104167
"8872",6729,432.233226773,15.3706429036458
"8874",2733,168.993056084,11.5331046549479
"8875",2145,232.121177766,9.23729085286458
"8876",4046,378.116682374,12.6998372395833
"8877",5215,250.052446274,10.6212386067708
"8883",13109,312.20893014,18.5371516927083
"8885",4205,265.157897623,10.7582991536458
"8887",5440,399.180289323,15.611357421875
"8888",5478,316.156911344,7.09401204427083
"8891",5572,301.240564619,12.9390201822917
"8894",4178,179.131014171,9.45808268229167
"8896",1935,198.115698458,6.78288736979167
"8897",4642,344.209992772,12.9049104817708
"8899",4919,287.224914555,10.7023746744792
"8903",4497,418.174001196,14.8507096354167
"8904",21700,520.222781245,19.2915234375
"8905",2576,260.173607266,17.00462890625
"8909",4499,388.16343651,17.4016569010417
"8912",2118,308.082874143,14.0215380859375
"8916",3964,327.11383992,10.3866739908854
"8921",1989,324.114377828,13.9164046223958
"8922",6249,349.109626801,11.1411458333333
"8924",6869,350.093642386,13.14744140625
"8927",4926,284.13471934,12.6736669921875
"8928",5833,416.202130202,13.3469677734375
"8929",4158,233.141578857,9.35288167317708
"8939",4917,373.13794618,15.3521012369792
"8940",2913,287.167399677,13.0445149739583
"8941",2315,421.037781946,14.1960823567708
"8944",5578,290.137890462,10.26080078125
"8947",9782,392.199902243,11.7830533854167
"8950",5959,322.012326918,11.8936995442708
"8952",3105,351.204573043,12.85318359375
"8955",4058,247.157228921,9.23309814453125
"8956",6024,396.044977634,10.6810367838542
"8957",4893,383.159354185,9.18906087239583
"8964",3826,255.089543287,15.3801399739583
"8966",3229,320.128468635,9.79352864583333
"8969",16078,314.224580204,22.5309342447917
"8972",10770,261.172878985,12.4491324869792
"8973",9034,262.131742452,11.6531201171875
"8976",2726,318.095747015,14.4664762369792
"8977",5071,179.167399677,13.1339241536458
"8980",5035,473.166079047,16.5566666666667
"8982",2435,291.011957992,11.9375358072917
"8983",18381,469.026596773,14.7355257161458
"8987",5253,272.119463206,9.68199544270833
"8988",2477,385.247775261,8.94100423177083
"8995",4760,222.068079564,15.1236214192708
"8996",3397,276.072176843,15.5602766927083
"8997",5509,257.105193351,13.3410099283854
"8998",2756,252.115715232,8.22559733072917
"8999",3559,375.140134897,12.6249202473958
"9002",20299,318.279689779,20.9041145833333
"9007",14969,1447.430199787,16.078896484375
"9011",2082,265.088497429,11.9821394856771
"9014",2583,292.178692644,9.32604166666667
"9018",3025,343.225977187,10.9376041666667
"9020",3415,125.971809718,5.76089803059896
"9022",2907,260.02481966,11.8190364583333
"9026",2764,331.133219662,11.1245068359375
"9029",4543,263.167399677,11.7411645507812
"9030",5978,824.399644032,13.423779296875
"9033",3385,130.017855555,7.76730143229167
"9037",5717,575.209006493,15.0097867838542
"9039",1990,75.032028409,5.98651245117188
"9041",4114,216.042258738,13.9227962239583
"9045",3658,374.176105825,12.1793912760417
"9050",2343,430.983495728,11.9574967447917
"9052",2554,236.094963016,13.3872143554687
"9054",9354,181.97075006,7.99506266276042
"9060",3342,242.094294314,14.5669938151042
"9062",5328,270.024516964,10.240400390625
"9064",20824,378.088557008,12.3020865885417
"9069",3033,295.016684015,17.0541455078125
"9073",3157,451.185568935,9.83414306640625
"9075",4837,86.08439833,0.122277959187826
"9076",3291,141.078978601,10.1394938151042
"9077",16231,229.04788562,9.87113199869792
"9081",3869,328.178692644,10.1160823567708
"9083",7638,200.083729628,13.765986328125
"9088",2910,389.027075102,11.31876953125
"9089",8982,414.124942514,13.5690901692708
"9090",2719,319.181525554,10.4195727539062
"9092",5906,167.094628665,1.40212463378906
"9094",2405,325.225308485,8.94588053385417
"9095",2165,355.145140048,9.07398030598958
"9099",8280,157.073893223,9.66770670572917
"9103",5878,306.219494826,19.338603515625
"9104",4474,479.205635675,15.131240234375
"9105",3372,437.174867774,14.0275732421875
"9108",2809,314.045819935,13.0932991536458
"9114",5865,358.178023942,12.6910807291667
"9115",2796,242.070972053,17.6546647135417
"9116",2247,458.248189839,11.2153344726563
"9117",24763,6176.01785472,26.0809602864583
"9122",3180,289.204179113,12.3668009440104
"9126",18283,224.079706882,8.45222493489583
"9127",3182,254.101504956,14.5056477864583
"9131",5533,371.151288058,12.3400764973958
"9132",4032,167.167399677,10.8282112630208
"9135",15459,221.105193351,11.5650610351562
"9136",5577,388.199822016,11.1596101888021
"9138",9047,280.06301096,11.09982421875
"9139",4493,317.062340438,11.0644360351563
"9142",4848,351.169524941,1.27007609049479
"9146",9651,287.152143543,1.15358978271484
"9148",2345,212.083729628,17.1777180989583
"9149",5936,184.066459031,14.5318473307292
"9150",3961,422.162187095,16.2044856770833
"9154",4192,325.078203343,10.7732958984375
"9160",19150,405.099456045,9.69521891276042
"9166",8223,581.263819255,11.44638671875
"9167",5487,253.018893678,11.494111328125
"9174",5625,456.194359482,10.2677799479167
"9180",3052,199.168462309,1.0222939046224
"9182",6196,401.104541423,13.4269482421875
"9186",6230,298.193280076,19.0553515625
"9188",19861,290.178298714,8.51105631510417
"9190",4914,236.152477894,4.28758707682292
"9191",6082,211.120843415,6.20569295247396
"9195",4510,227.002578773,6.09210001627604
"9198",5430,201.036067929,11.6064396158854
"9204",4034,390.186276581,14.3502750651042
"9205",4735,340.189926032,13.6115804036458
"9207",5070,234.007468097,16.60712890625
"9208",5754,362.20932407,13.6680875651042
"9212",2973,560.353362542,12.7433528645833
"9213",2564,290.118590947,10.744169921875
"9214",3308,287.152143543,15.005595703125
"9215",4906,220.157563272,4.33243245442708
"9218",3763,183.971433418,15.6757438151042
"9219",3292,204.089877638,10.6837320963542
"9220",3598,403.849895678,14.7838395182292
"9233",4004,330.036066232,13.958017578125
"9235",3647,330.990831754,11.4948860677083
"9238",4940,340.16093409,11.8351155598958
"9240",4421,232.08479226,14.7985628255208
"9241",3675,136.100048394,8.90414225260417
"9243",4934,368.222568831,22.4362613932292
"9244",4044,241.110278729,15.45671875
"9246",2022,225.086189243,8.62835611979167
"9249",6194,251.022832025,10.3622216796875
"9250",5587,255.173547687,9.59345784505208
"9252",4909,218.105527702,12.0070100911458
"9254",2541,440.159688536,13.2320182291667
"9255",5504,160.100048394,8.30097330729167
"9256",3467,477.316248755,2.40995320638021
"9257",5381,351.129299611,15.5694775390625
"9258",3341,305.08187109,8.80725260416667
"9262",3042,309.266779369,16.0464485677083
"9264",4740,278.137890462,10.2351416015625
"9265",4935,294.194342708,10.0486588541667
"9268",2381,311.224914555,10.1819344075521
"9270",4781,308.152477894,14.7635677083333
"9273",4086,211.120843415,7.0166845703125
"9276",1986,221.988131458,8.17700358072917
"9278",2581,273.05565634,16.3012044270833
"9279",3117,296.05093141,13.9816389973958
"9280",9270,384.230059512,21.96609375
"9283",2762,262.05897144,9.89339680989583
"9285",3016,284.071640755,14.071220703125
"9287",5566,407.164303088,14.4133805338542
"9288",6839,189.078978601,11.2816617838542
"9300",8271,246.100442324,12.6300699869792
"9301",4748,403.148510866,15.6443587239583
"9305",7697,202.039671925,9.86650390625
"9307",6011,304.240230268,19.14658203125
"9308",4727,149.051049291,8.53341796875
"9310",3059,250.044150532,12.3233357747396
"9318",5359,260.05071494,14.3156673177083
"9319",5403,225.136493479,9.64291829427083
"9325",2713,504.203196424,12.05865234375
"9327",2720,294.948824782,8.22111328125
"9330",6883,236.028065242,7.84326985677083
"9331",5245,283.001074735,10.1230118815104
"9334",4033,155.026854771,1.15369740804036
"9335",3510,312.19501141,9.96408528645833
"9339",13769,300.172544634,18.2556022135417
"9345",14677,296.13471934,12.1001098632813
"9351",5734,212.025562822,11.2100138346354
"9356",8249,205.132745505,9.0949072265625
"9357",2130,151.136099549,10.0135400390625
"9358",4173,171.064391169,1.95288350423177
"9360",15541,332.158351132,1.84777526855469
"9365",2895,275.167399677,13.578720703125
"9366",4768,303.138992038,10.605263671875
"9367",9444,244.080769514,1.22448903401693
"9371",4078,386.148654844,11.6183349609375
"9372",4011,277.183049741,13.2835172526042
"9373",4636,260.1888634,11.9938142903646
"9374",7029,205.146664235,10.3934065755208
"9375",5152,415.272258677,11.4327042643229
"9376",4037,295.016684015,17.9822786458333
"9377",4097,340.191268703,21.8972265625
"9380",24066,211.095691297,0.800273844401042
"9385",3331,238.095356946,11.38830078125
"9386",3767,137.058911861,1.65610575358073
"9387",4440,335.166747749,8.68389973958333
"9395",4828,248.152477894,10.4421736653646
"9396",4062,246.173213336,9.01701904296875
"9397",5719,305.127660127,13.3904508463542
"9399",2216,244.028251754,9.93601888020833
"9405",2267,381.160790112,12.0314575195312
"9407",6049,292.090665498,7.23617431640625
"9410",3948,351.139447899,10.8028125
"9411",2905,291.183443671,9.47774088541667
"9413",5983,275.163376931,3.2381309000651
"9414",3410,344.173607266,10.2714078776042
"9418",6253,243.085520541,0.789270528157552
"9421",4614,293.105193351,16.581025390625
"9423",2265,277.038193193,11.1802718098958
"9424",8378,614.312285588,1.48780395507813
"9428",19003,341.140926929,11.7113753255208
"9430",2882,468.069261354,11.4303580729167
"9432",3657,76.027277382,3.85463216145833
"9433",3902,285.101445377,11.85365234375
"9434",5482,385.981416859,16.9713671875
"9435",2478,246.02317956,12.4835677083333
"9436",3825,254.094294314,14.6457877604167
"9437",3202,166.123189139,10.8302897135417
"9438",4174,226.11061308,8.25504964192708
"9442",5329,253.052111923,10.7388264973958
"9443",3488,493.143819418,15.2211653645833
"9445",3519,245.012267339,10.685322265625
"9446",2370,161.129002798,8.17888753255208
"9448",5560,378.90218026,11.0718367513021
"9453",4116,163.960726574,11.4199462890625
"9454",3749,428.232459548,14.0756070963542
"9456",3284,167.094628665,14.1422347005208
"9457",4911,285.103478791,13.5431136067708
"9460",4913,235.168462309,1.72347981770833
"9462",5195,187.136099549,9.79732421875
"9464",3339,360.112836867,19.9696891276042
"9466",5426,258.064056818,11.2353531901042
"9468",4054,179.167399677,12.7175179036458
"9469",5379,375.159434412,9.81654134114583
"9472",9642,494.211609788,15.0127034505208
"9476",5904,334.098727764,12.1675520833333
"9477",4507,360.132136382,16.409853515625
"9480",10548,256.113625809,11.6336751302083
"9481",4891,312.183778022,13.0735400390625
"9485",4634,357.230393863,15.1069124348958
"9486",17676,411.198047877,13.2541796875
"9487",3779,211.120843415,1.18695465087891
"9491",4927,284.13471934,11.8422721354167
"9493",4066,322.150369404,13.4858837890625
"9497",3305,205.974526594,8.32209309895833
"9499",5665,129.078978601,7.79973470052083
"9500",13505,452.246378278,14.726123046875
"9501",19649,581.265669747,2.81289367675781
"9503",3219,302.210661474,1.52194976806641
"9504",5910,208.121177766,1.78925435384115
"9505",4908,259.168462309,11.0061767578125
"9507",8550,578.262816202,13.195498046875
"9509",2484,317.214349869,15.6232014973958
"9512",4612,279.158291553,8.97275797526042
"9513",3899,270.061612157,14.971337890625
"9516",16362,461.227868975,13.3080973307292
"9519",237,399.207740304,10.4913370768229
"9520",5210,279.175377544,15.5161360677083
"9524",4189,413.986023908,16.228251953125
"9527",4680,339.147058165,10.0099544270833
"9528",4485,346.116486318,15.6385091145833
"9529",23576,365.168759122,12.3646468098958
"9531",2157,645.023680639,16.19654296875
"9532",3019,229.991675875,11.7451944986979
"9534",4753,178.074227574,9.37975016276042
"9535",2131,536.268482022,15.5271240234375
"9536",7099,209.095297367,11.8161547851563
"9537",5505,270.103813142,12.8553767903646
"9540",3198,380.024996233,16.9379085286458
"9541",2375,430.061040456,16.4025651041667
"9543",4923,253.109423244,9.71342041015625
"9544",4829,356.119463206,12.8929801432292
"9547",2585,406.18925733,13.281640625
"9548",5342,404.119463206,11.1790625
"9553",2141,214.054099558,0.932692057291667
"9554",3038,303.914603484,11.7502132161458
"9557",6098,435.065569098,13.5291373697917
"9558",3354,391.178358293,13.7827278645833
"9559",4449,469.224453,11.7937174479167
"9561",2995,266.178298714,11.2774869791667
"9566",5583,369.180089627,10.0881233723958
"9567",2431,242.054437196,14.56806640625
"9568",3562,195.890225001,18.54888671875
"9570",8612,270.113505569,9.10933430989583
"9571",5401,387.190654313,8.65191975911458
"9573",4583,361.143784348,9.61683268229167
"9576",4915,221.152812245,8.88586995442708
"9578",3518,198.184446724,7.744912109375
"9580",6032,484.238058014,1.21228688557943
"9581",4601,269.177964363,11.7496419270833
"9583",6726,266.178298714,10.02513671875
"9586",10607,414.13146768,12.3217024739583
"9588",3690,260.02481966,11.3206673177083
"9589",4932,341.199093735,12.1470052083333
"9600",1978,336.204907394,9.7136572265625
"9602",3356,414.137811746,13.5359016927083
"9606",6000,609.296462054,11.6448901367188
"9611",4212,444.200884648,9.557578125
"9612",3373,303.101919534,11.7955110677083
"9613",3950,233.093104478,9.92527587890625
"9620",3406,82.053098202,4.40340698242187
"9623",2187,293.164045633,10.1223014322917
"9627",3821,237.092041846,9.3686767578125
"9632",15130,353.235479241,16.5162060546875
"9635",3055,309.209264491,10.6962524414062
"9637",4168,299.14005467,6.7064208984375
"9638",5743,392.199902243,11.7830533854167
"9639",5206,200.007212153,12.2908968098958
"9642",3463,250.15689457,19.0433251953125
"9643",2801,314.154976453,11.8498852539062
"9645",2351,366.26711372,11.7556770833333
"9646",2968,258.303499226,12.9026456705729
"9647",5574,298.150369404,12.6841292317708
"9670",3637,160.074896276,6.12978637695312
"9677",4845,240.147392516,1.01332499186198
"9680",4883,266.16304258,2.86424947102865
"9682",17134,310.073575646,8.66983561197917
"9688",4870,438.970880311,12.8557389322917
"9689",6307,289.028789662,10.2140584309896
"9698",21233,652.351237278,12.7635758463542
"9709",2164,226.131742452,10.4096980794271
"9710",6464,210.100442324,11.0708015950521
"9712",10518,250.131742452,13.1897493489583
"9713",3608,236.116092388,12.94646484375
"9714",6291,310.193280076,19.19140625
"9718",9294,165.115364107,1.36479573567708
"9719",3677,163.136099549,3.39569396972656
"9725",14792,41.99560638,6.15026814778646
"9726",5745,402.204238692,13.7206136067708
"9728",5875,392.199902243,11.0201025390625
"9729",8969,354.194342708,10.9333129882812
"9731",2833,399.168187537,12.4139453125
"9737",4456,223.144652862,11.7338680013021
